,fruits_veggies,daily_stress,places_visited,core_circle,supporting_others,social_network,achievement,donation,todo_completed,flow,daily_steps,live_vision,sleep_hours,lost_vacation,daily_shouting,sufficient_income,personal_awards,time_for_passion,weekly_meditation,age,gender,work_life_balance_score,healthy_bmi,quest_year,quest_month
9659,3,2,8,4,6,8,0,5,10,1,3,1,8,0,8,1,6,1,3,36 to 50,Female,653.5,0,2018,9
9660,1,4,8,4,2,5,2,0,3,0,1,1,7,3,1,1,4,0,9,21 to 35,Female,624.0,1,2018,9
9661,3,5,1,5,9,10,5,1,10,2,8,5,5,10,5,1,1,6,1,36 to 50,Female,650.5,1,2018,9
9662,5,0,10,10,5,8,4,5,8,4,5,10,7,0,0,1,10,5,7,21 to 35,Male,755.7,1,2018,9
9663,4,3,6,7,7,9,6,3,8,8,10,5,8,10,3,1,8,8,8,51 or more,Female,705.9,0,2018,9
9664,5,1,10,6,6,8,7,4,8,2,8,4,7,5,1,1,10,3,10,21 to 35,Female,732.5,1,2018,9
9665,0,3,1,7,2,9,1,0,0,0,3,2,6,10,2,1,8,1,1,36 to 50,Female,585.1,0,2018,9
9666,4,4,7,10,10,10,10,5,10,1,10,5,8,10,0,1,10,1,6,51 or more,Female,731.4,1,2018,9
9667,4,5,10,7,10,3,2,4,4,2,3,0,7,10,10,1,10,0,1,36 to 50,Female,622.7,0,2018,9
9668,5,4,10,10,10,10,2,5,9,2,10,2,6,0,1,1,10,5,10,36 to 50,Female,746.3,1,2018,9
9669,3,2,6,4,5,10,4,5,5,2,5,7,8,0,0,1,4,8,6,51 or more,Female,693.0,0,2018,9
9670,4,1,10,8,5,10,10,5,8,3,8,0,6,0,0,0,7,3,10,51 or more,Female,706.8,0,2018,9
9671,5,4,4,1,10,9,3,5,10,1,6,5,6,0,4,1,4,3,10,51 or more,Male,682.6,0,2018,9
9672,1,4,2,4,5,4,1,3,4,0,3,0,6,0,4,0,2,0,0,21 to 35,Male,591.9,1,2018,9
9673,3,2,3,2,7,5,2,5,5,10,4,2,7,10,2,0,3,1,5,36 to 50,Female,641.6,1,2018,9
9674,1,5,6,5,5,7,3,2,2,4,6,0,6,7,6,1,3,4,3,20 or younger,Female,626.5,1,2018,9
9675,1,1,6,7,5,5,5,2,7,2,8,1,7,1,1,1,6,1,7,51 or more,Female,681.5,1,2018,9
9676,5,0,8,8,10,5,8,5,6,8,8,10,9,0,0,1,10,10,10,21 to 35,Male,785.6,1,2018,9
9677,3,3,2,2,2,2,0,1,2,1,5,1,6,10,10,0,3,2,5,21 to 35,Male,571.9,1,2018,9
9678,4,5,3,6,10,5,2,5,5,1,7,3,6,10,3,1,5,1,2,21 to 35,Female,650.5,1,2018,9
9679,4,3,10,5,10,8,10,5,3,5,10,3,7,10,1,1,7,4,10,36 to 50,Male,722.7,1,2018,9
9680,2,2,5,10,6,10,6,1,8,1,10,10,7,0,1,1,5,1,7,36 to 50,Male,695.5,0,2018,9
9681,5,5,10,3,2,5,2,1,9,0,10,2,7,0,0,1,3,0,2,21 to 35,Female,661.5,1,2018,9
9682,3,3,1,4,1,2,2,0,4,3,5,0,5,0,2,0,0,4,4,20 or younger,Female,602.3,1,2018,9
9683,0,3,3,2,4,10,3,2,7,6,1,2,6,0,2,1,5,2,2,21 to 35,Male,628.9,0,2018,9
9684,1,3,10,10,3,6,2,5,6,3,2,1,8,0,5,1,5,0,7,36 to 50,Female,672.0,1,2018,9
9685,5,2,5,4,10,8,4,2,7,3,4,7,6,0,3,1,5,10,9,51 or more,Female,697.5,0,2018,9
9686,4,2,7,3,3,5,2,3,8,1,7,1,7,0,1,1,4,3,10,21 to 35,Female,683.0,1,2018,9
9687,4,3,5,6,10,8,4,5,8,1,3,5,7,2,1,1,10,1,7,21 to 35,Female,706.0,1,2018,9
9688,5,4,7,5,7,5,2,5,6,2,6,0,7,3,3,1,9,1,5,36 to 50,Female,662.4,0,2018,9
9689,5,2,3,8,10,10,3,1,7,5,6,10,6,0,6,1,5,8,7,36 to 50,Female,716.6,1,2018,9
9690,3,1,10,3,5,4,10,2,5,2,8,10,8,0,2,0,5,5,8,21 to 35,Male,698.7,1,2018,9
9691,1,1,3,2,0,6,0,1,3,4,4,2,7,3,2,1,2,4,6,20 or younger,Male,631.4,1,2018,9
9692,0,3,1,7,2,10,5,0,1,2,10,10,6,10,2,1,10,1,3,51 or more,Male,632.4,0,2018,9
9693,3,4,0,1,2,7,0,5,7,1,10,4,4,10,8,1,6,1,4,36 to 50,Male,609.9,0,2018,9
9694,4,5,7,3,10,7,6,5,9,5,8,5,7,0,10,1,9,5,10,51 or more,Female,715.5,1,2018,9
9695,5,0,8,4,5,5,5,2,8,6,4,6,8,0,1,1,3,4,7,20 or younger,Female,709.8,1,2018,9
9696,5,2,10,8,8,10,9,4,10,9,10,8,6,0,2,1,6,6,10,36 to 50,Male,771.8,1,2018,9
9697,3,3,10,6,1,5,4,5,8,2,10,3,9,0,4,1,4,2,2,21 to 35,Female,687.4,1,2018,9
9698,5,1,10,5,10,10,10,5,8,10,10,10,8,0,2,1,10,10,10,21 to 35,Male,797.7,1,2018,9
9699,2,3,0,1,5,4,6,1,5,3,8,2,8,4,0,1,0,8,5,51 or more,Male,634.1,0,2018,9
9700,3,4,2,5,5,3,5,3,3,1,5,10,6,10,5,1,6,2,1,51 or more,Female,636.5,1,2018,9
9701,5,5,1,7,2,7,1,5,0,2,8,0,8,10,2,1,3,4,7,21 to 35,Male,646.0,1,2018,9
9702,1,0,8,10,6,10,2,3,7,7,10,4,9,0,1,1,2,4,10,20 or younger,Male,728.2,1,2018,9
9703,2,3,3,1,4,10,0,4,1,2,3,1,7,8,0,1,0,4,3,51 or more,Female,626.1,1,2018,9
9704,5,4,4,8,5,5,3,5,3,3,8,1,8,0,1,1,5,6,8,51 or more,Male,680.0,0,2018,9
9705,2,3,4,6,10,10,4,5,8,5,6,4,6,0,1,1,10,0,5,36 to 50,Male,691.1,0,2018,9
9706,3,3,4,5,3,3,2,1,7,3,5,5,7,5,1,1,5,3,7,51 or more,Female,640.1,0,2018,9
9707,5,1,5,10,8,10,7,0,5,1,2,5,8,0,2,1,6,4,5,36 to 50,Female,685.6,0,2018,9
9708,1,2,1,2,8,5,8,5,5,5,5,2,5,5,3,1,5,5,7,36 to 50,Female,653.3,0,2018,9
9709,5,3,10,10,10,7,4,3,8,2,6,3,8,0,1,1,10,1,8,51 or more,Female,727.2,1,2018,9
9710,4,4,4,2,4,3,2,5,6,3,10,0,7,5,7,1,5,3,10,21 to 35,Female,661.5,1,2018,9
9711,5,1,1,2,2,1,2,1,1,3,3,0,6,1,0,1,2,0,6,51 or more,Female,627.6,1,2018,9
9712,5,4,3,10,7,10,4,1,7,7,5,1,6,0,5,1,10,5,5,36 to 50,Female,680.7,0,2018,9
9713,0,1,10,3,10,4,2,5,2,1,7,5,9,0,0,1,2,3,8,20 or younger,Male,690.2,1,2018,9
9714,3,5,5,6,8,10,2,0,3,0,4,0,6,10,1,1,8,0,0,36 to 50,Female,609.1,0,2018,9
9715,4,3,7,6,5,7,2,5,7,4,7,3,6,5,4,0,4,5,4,51 or more,Female,648.8,0,2018,9
9716,1,4,2,5,1,3,1,1,1,3,2,0,8,5,0,1,2,1,10,21 to 35,Male,614.2,1,2018,9
9717,5,2,8,5,7,8,3,1,7,6,4,8,6,0,1,1,2,3,6,51 or more,Male,682.2,0,2018,9
9718,4,4,8,10,6,7,4,2,6,4,9,3,7,0,1,1,5,3,5,20 or younger,Female,700.4,1,2018,9
9719,2,1,2,6,1,2,1,1,3,2,3,5,6,3,0,1,2,0,7,36 to 50,Male,632.7,1,2018,9
9720,2,3,3,5,2,5,3,1,2,0,9,0,4,0,0,0,2,0,5,21 to 35,Male,614.8,1,2018,9
9721,3,2,10,3,5,5,8,1,8,1,10,3,8,5,3,1,8,2,8,20 or younger,Female,692.3,1,2018,9
9722,4,3,10,7,10,10,6,2,8,5,10,1,6,0,6,1,10,6,5,21 to 35,Female,724.2,1,2018,9
9723,5,4,10,8,7,10,4,5,7,3,5,5,7,0,1,1,10,10,7,21 to 35,Male,740.4,1,2018,9
9724,4,2,0,4,10,10,3,5,9,2,5,2,8,0,0,1,8,6,10,51 or more,Female,701.5,0,2018,9
9725,4,2,0,4,10,10,3,5,9,2,5,2,8,0,0,1,8,6,10,51 or more,Female,701.5,0,2018,9
9726,2,4,6,3,9,7,6,3,7,3,10,8,9,9,1,1,10,3,5,36 to 50,Male,680.6,0,2018,9
9727,5,1,8,4,2,8,3,1,2,3,8,1,7,0,5,1,6,4,4,20 or younger,Female,674.7,1,2018,9
9728,5,2,7,5,3,10,3,1,4,5,3,4,7,10,7,1,2,1,8,20 or younger,Female,653.3,1,2018,9
9729,5,4,2,10,3,10,3,0,5,2,7,10,8,0,7,1,0,1,3,20 or younger,Female,647.5,0,2018,9
9730,4,2,5,5,8,10,4,2,8,6,8,5,8,0,6,1,4,3,7,20 or younger,Female,688.5,0,2018,9
9731,5,1,8,5,2,8,5,1,1,4,8,1,7,0,5,1,5,3,4,20 or younger,Female,676.4,1,2018,9
9732,5,0,10,4,0,8,3,0,1,2,6,2,8,0,10,1,2,2,1,20 or younger,Female,630.3,0,2018,9
9733,4,4,6,7,5,9,6,3,7,5,8,5,8,0,7,1,4,4,5,20 or younger,Female,697.0,1,2018,9
9734,2,4,5,4,2,7,8,2,6,6,10,7,6,4,7,0,10,2,1,20 or younger,Female,654.5,1,2018,9
9735,3,4,4,8,5,10,4,1,9,8,7,4,9,7,4,1,6,2,4,20 or younger,Female,681.7,1,2018,9
9736,4,3,10,10,10,10,1,5,8,1,5,0,9,0,2,1,8,1,5,20 or younger,Female,713.6,1,2018,9
9737,2,3,8,10,7,10,7,4,8,6,3,3,8,4,3,0,6,3,7,20 or younger,Female,690.9,1,2018,9
9738,5,1,8,4,2,8,5,1,1,4,8,1,7,0,5,1,5,4,3,20 or younger,Female,674.7,1,2018,9
9739,4,3,10,6,5,10,5,2,7,2,4,10,9,5,4,1,8,2,3,20 or younger,Female,696.4,1,2018,9
9740,5,5,6,10,10,10,5,2,5,5,10,5,7,0,3,1,4,2,6,20 or younger,Female,710.8,1,2018,9
9741,2,4,5,5,3,10,3,1,7,3,5,5,7,0,1,1,3,1,7,20 or younger,Female,667.3,1,2018,9
9742,3,2,10,7,7,10,6,2,6,7,2,7,8,0,2,0,8,8,7,20 or younger,Female,711.1,1,2018,9
9743,3,2,2,8,10,2,3,0,4,2,3,3,8,0,1,1,10,3,10,21 to 35,Male,680.7,1,2018,9
9744,4,5,2,4,10,5,4,5,10,3,6,2,5,10,5,1,5,4,10,36 to 50,Female,653.5,0,2018,9
9745,3,3,6,8,1,5,3,5,10,7,10,4,7,0,4,1,10,1,5,51 or more,Male,688.7,0,2018,9
9746,3,1,4,7,10,5,2,5,6,2,10,7,8,0,1,1,6,1,7,51 or more,Female,714.4,1,2018,9
9747,1,2,5,7,5,10,0,1,3,4,4,1,9,0,1,0,3,0,6,21 to 35,Female,642.0,1,2018,9
9748,0,4,3,6,5,6,4,3,0,0,1,0,10,2,8,0,3,0,1,21 to 35,Male,592.3,1,2018,9
9749,3,1,2,7,3,10,2,5,9,4,7,4,7,0,2,1,4,5,10,51 or more,Female,710.2,1,2018,9
9750,4,1,10,5,10,8,8,3,7,3,9,2,6,4,3,1,6,5,5,21 to 35,Female,715.5,1,2018,9
9751,4,1,3,2,0,2,2,0,5,1,7,1,9,10,1,1,0,1,7,20 or younger,Male,623.9,1,2018,9
9752,3,1,4,3,1,3,2,5,4,1,7,3,9,0,0,1,4,0,5,51 or more,Female,666.4,1,2018,9
9753,2,0,3,10,10,10,3,0,10,3,5,5,8,0,0,1,3,10,10,20 or younger,Female,706.6,0,2018,9
9754,5,2,10,10,5,5,5,0,5,4,10,4,7,0,3,1,7,1,1,21 to 35,Female,695.5,1,2018,9
9755,2,3,7,3,6,4,4,3,3,5,8,2,7,3,2,1,6,2,8,21 to 35,Male,673.0,1,2018,9
9756,1,1,10,1,1,4,2,1,9,1,10,1,8,0,1,1,2,4,10,36 to 50,Male,673.6,1,2018,9
9757,3,2,6,4,8,4,1,5,5,4,5,10,8,6,2,1,1,4,7,21 to 35,Female,684.5,1,2018,9
9758,3,2,2,7,5,10,6,1,8,0,1,10,7,3,0,1,8,3,9,20 or younger,Female,693.7,1,2018,9
9759,5,3,3,8,9,10,6,2,4,1,10,1,7,10,8,1,10,1,5,36 to 50,Female,675.1,1,2018,9
9760,1,5,3,4,10,10,1,0,5,5,7,7,8,4,6,0,6,5,2,51 or more,Female,623.7,0,2018,9
9761,3,2,8,7,5,10,10,4,10,6,7,5,7,0,1,1,5,8,6,36 to 50,Female,722.1,0,2018,9
9762,3,5,5,10,6,5,5,1,8,2,10,1,7,0,7,1,5,4,10,36 to 50,Female,664.9,0,2018,9
9763,3,3,6,9,8,10,6,4,8,6,3,10,7,3,7,1,4,9,10,20 or younger,Male,706.0,0,2018,9
9764,2,1,10,10,10,10,5,4,2,4,4,4,7,10,2,1,10,8,8,36 to 50,Male,716.4,1,2018,9
9765,5,1,10,2,8,10,5,3,3,4,8,5,7,0,2,1,10,7,6,51 or more,Female,729.1,1,2018,9
9766,5,1,10,5,10,5,2,4,8,1,5,1,8,0,5,1,5,2,10,36 to 50,Female,704.9,1,2018,9
9767,3,2,10,5,4,5,3,1,7,4,8,3,6,0,1,1,10,1,5,36 to 50,Male,672.8,0,2018,9
9768,3,4,10,6,3,3,2,3,3,1,10,0,5,7,4,1,10,0,1,21 to 35,Male,644.1,1,2018,9
9769,2,3,1,6,2,6,1,1,9,2,1,10,7,5,2,1,7,2,10,36 to 50,Male,659.7,1,2018,9
9770,5,4,3,8,8,4,2,5,7,2,2,0,7,0,1,0,1,2,10,51 or more,Female,659.9,1,2018,9
9771,1,5,8,8,10,4,6,2,8,1,1,1,5,1,1,0,10,9,2,21 to 35,Female,659.3,1,2018,9
9772,2,2,3,4,8,7,0,2,7,3,2,5,6,0,2,0,5,1,7,21 to 35,Female,630.8,0,2018,9
9773,5,0,6,5,10,2,10,5,8,8,5,10,9,0,0,1,10,10,10,21 to 35,Male,773.1,1,2018,9
9774,1,1,10,3,10,10,4,0,1,3,6,10,8,0,4,1,7,2,4,21 to 35,Male,672.8,0,2018,9
9775,5,4,3,5,10,10,6,2,8,2,10,10,6,2,2,1,3,1,5,51 or more,Female,685.1,0,2018,9
9776,4,4,3,5,10,2,2,5,8,8,10,2,7,7,3,1,10,1,10,51 or more,Female,697.2,1,2018,9
9777,2,3,3,6,3,5,3,1,4,2,3,1,6,0,2,1,4,2,6,21 to 35,Male,641.2,1,2018,9
9778,5,3,6,6,9,10,3,5,6,2,7,4,7,0,2,1,6,4,7,21 to 35,Female,698.3,0,2018,9
9779,2,3,6,4,8,6,3,5,4,3,5,2,6,3,5,1,2,0,10,21 to 35,Female,646.7,0,2018,9
9780,3,3,3,4,7,10,3,5,6,5,5,5,8,3,0,0,8,3,4,21 to 35,Female,662.4,0,2018,9
9781,3,1,10,5,10,3,5,5,9,3,5,2,9,0,1,1,5,4,10,20 or younger,Female,722.1,1,2018,9
9782,1,5,5,6,2,10,1,0,4,0,2,2,6,2,0,0,2,2,2,20 or younger,Male,603.6,1,2018,9
9783,4,2,10,10,10,5,4,5,9,3,10,2,7,0,6,0,10,5,10,36 to 50,Female,705.7,0,2018,9
9784,2,5,2,3,0,5,0,0,9,2,1,1,6,0,3,0,6,2,3,36 to 50,Male,581.3,0,2018,9
9785,5,2,5,5,10,5,10,5,7,5,3,10,8,2,2,1,7,8,4,51 or more,Male,714.7,0,2018,9
9786,1,4,2,1,1,6,0,1,9,0,4,0,8,10,7,1,0,0,6,21 to 35,Male,573.8,0,2018,9
9787,2,3,10,10,10,10,10,4,8,9,3,6,9,10,7,1,8,4,10,51 or more,Female,709.8,0,2018,9
9788,2,5,0,3,3,2,5,1,2,0,1,1,8,0,10,1,8,1,1,21 to 35,Male,598.7,1,2018,9
9789,1,2,3,3,10,10,8,2,6,6,7,10,6,2,4,0,6,3,10,36 to 50,Female,672.6,0,2018,9
9790,5,4,3,2,3,3,8,4,7,3,9,2,8,2,4,1,10,2,5,21 to 35,Male,681.9,1,2018,9
9791,5,0,10,10,10,6,10,2,10,8,8,10,8,0,1,1,10,7,10,36 to 50,Female,785.4,1,2018,9
9792,2,1,10,7,10,7,2,0,8,4,6,3,7,7,3,1,8,1,10,36 to 50,Male,674.3,0,2018,9
9793,2,2,2,5,3,10,2,5,6,4,10,4,6,3,6,0,4,1,5,36 to 50,Male,637.5,0,2018,9
9794,2,3,2,4,4,4,4,1,2,2,1,3,5,0,5,0,5,0,4,20 or younger,Female,604.9,1,2018,9
9795,3,5,3,10,6,10,2,3,9,6,10,5,6,0,2,1,7,3,2,51 or more,Female,698.7,1,2018,9
9796,5,5,10,3,3,2,3,0,5,5,6,2,7,6,2,1,1,4,4,21 to 35,Female,643.7,1,2018,9
9797,2,4,3,5,2,5,5,1,2,3,6,5,8,10,4,1,4,6,6,20 or younger,Female,621.8,0,2018,9
9798,5,3,5,6,5,6,3,2,7,4,4,2,8,3,2,1,4,2,7,36 to 50,Female,675.8,1,2018,9
9799,5,3,4,10,10,10,5,5,7,4,5,10,7,2,1,0,5,8,6,36 to 50,Female,720.0,1,2018,9
9800,2,1,10,8,3,7,4,0,7,3,6,4,8,0,5,1,10,0,7,51 or more,Female,672.8,0,2018,10
9801,1,5,2,3,3,9,4,2,7,3,10,5,5,4,7,0,3,1,2,21 to 35,Female,618.6,1,2018,10
9802,3,3,3,5,2,2,5,1,1,1,8,0,7,10,1,1,10,1,10,51 or more,Male,642.4,1,2018,10
9803,5,4,5,8,10,3,4,5,4,2,10,1,7,10,0,1,10,2,10,36 to 50,Female,697.2,1,2018,10
9804,1,2,7,5,10,7,8,5,8,8,8,3,6,10,1,1,10,7,7,36 to 50,Female,718.7,1,2018,10
9805,0,1,0,2,0,2,2,0,6,0,1,5,5,6,1,1,0,0,1,20 or younger,Male,587.9,1,2018,10
9806,1,2,1,5,10,10,4,5,4,1,2,5,7,0,2,0,6,2,5,36 to 50,Female,644.6,0,2018,10
9807,5,1,2,1,2,3,2,1,0,1,2,10,9,0,2,0,1,2,8,20 or younger,Male,633.1,1,2018,10
9808,3,3,2,4,5,5,2,1,6,1,10,1,5,2,2,1,6,3,0,20 or younger,Female,645.8,1,2018,10
9809,2,4,2,10,5,10,1,2,5,2,3,5,8,0,10,1,10,5,2,51 or more,Female,645.0,0,2018,10
9810,4,2,4,8,6,6,5,2,5,7,8,9,7,3,3,1,7,3,4,20 or younger,Female,701.9,1,2018,10
9811,5,1,10,9,3,9,5,5,8,4,5,1,8,0,0,1,8,4,4,36 to 50,Female,727.0,1,2018,10
9812,4,4,8,5,10,8,6,3,6,2,5,5,7,0,3,1,10,6,7,51 or more,Female,696.2,0,2018,10
9813,1,2,8,5,8,8,6,5,0,5,7,3,6,0,0,1,9,8,7,36 to 50,Female,696.4,0,2018,10
9814,2,3,4,10,7,5,5,2,8,4,3,2,6,0,6,1,5,3,6,21 to 35,Female,654.8,0,2018,10
9815,2,4,10,2,2,10,5,1,10,1,6,2,6,0,0,1,10,0,7,36 to 50,Female,663.9,0,2018,10
9816,2,4,10,9,10,10,3,5,8,9,8,3,7,0,5,1,7,6,9,21 to 35,Female,717.2,0,2018,10
9817,2,3,3,8,1,10,4,0,8,2,5,6,7,4,8,1,8,0,7,21 to 35,Male,640.1,0,2018,10
9818,4,2,5,5,4,8,3,0,7,2,3,2,7,0,2,1,3,2,6,21 to 35,Male,663.5,1,2018,10
9819,4,2,5,5,4,8,3,0,7,2,3,2,7,0,2,1,3,2,6,21 to 35,Male,663.5,1,2018,10
9820,4,3,4,4,6,10,3,0,3,1,10,0,9,0,7,1,2,1,7,21 to 35,Female,641.5,0,2018,10
9821,3,4,5,4,5,10,5,3,5,7,5,6,7,0,0,1,10,5,5,51 or more,Female,687.7,0,2018,10
9822,4,5,1,4,3,2,0,5,5,2,3,8,8,9,4,1,10,1,2,36 to 50,Female,638.2,1,2018,10
9823,1,5,4,3,0,4,1,0,4,1,8,4,6,0,0,0,3,2,3,21 to 35,Female,606.5,1,2018,10
9824,1,2,4,8,1,5,0,2,2,3,6,3,8,0,0,0,2,4,8,21 to 35,Male,642.2,1,2018,10
9825,2,5,1,4,0,10,0,5,5,1,2,0,10,10,10,0,5,2,10,21 to 35,Female,587.4,0,2018,10
9826,3,4,3,7,2,7,2,3,2,1,3,10,8,5,0,1,10,1,3,51 or more,Female,662.0,1,2018,10
9827,1,2,10,6,10,10,5,5,7,2,5,10,8,2,2,1,10,1,8,36 to 50,Female,710.0,0,2018,10
9828,2,2,3,3,2,4,2,1,5,2,6,1,6,7,2,1,2,1,2,36 to 50,Female,618.0,1,2018,10
9829,2,3,10,10,2,10,6,3,1,1,10,1,6,0,2,1,0,3,10,20 or younger,Male,686.8,1,2018,10
9830,5,2,5,4,3,6,1,0,6,0,6,0,7,0,1,1,1,1,6,21 to 35,Female,650.5,1,2018,10
9831,2,2,2,7,7,10,5,2,2,5,9,1,7,3,2,1,7,8,5,21 to 35,Female,690.2,1,2018,10
9832,1,4,0,1,0,1,1,0,1,0,4,0,5,8,5,0,0,0,4,21 to 35,Male,525.6,0,2018,10
9833,4,3,5,4,7,2,7,5,7,5,8,7,8,0,5,1,7,5,10,21 to 35,Female,715.7,1,2018,10
9834,1,1,1,4,1,10,3,5,8,2,5,2,7,10,3,1,10,2,6,21 to 35,Male,645.2,0,2018,10
9835,5,2,10,1,5,7,3,1,3,1,5,5,8,10,2,1,3,5,10,36 to 50,Female,669.2,1,2018,10
9836,3,2,10,10,10,10,10,5,5,5,5,10,7,0,1,1,7,8,10,51 or more,Female,747.2,0,2018,10
9837,5,5,5,5,5,2,2,5,10,1,10,2,6,0,1,1,10,1,10,36 to 50,Male,697.0,1,2018,10
9838,5,2,10,10,5,6,10,1,9,2,3,2,8,0,1,1,10,2,10,21 to 35,Male,723.2,1,2018,10
9839,3,5,5,4,10,8,1,5,9,3,5,5,6,10,5,1,10,9,7,51 or more,Male,670.5,0,2018,10
9840,4,2,7,4,6,4,3,0,9,8,4,5,7,10,3,0,8,10,10,20 or younger,Female,675.6,1,2018,10
9841,2,4,3,2,6,3,2,2,4,0,4,3,6,5,4,0,3,1,1,21 to 35,Male,595.5,1,2018,10
9842,1,1,6,6,10,4,3,0,8,2,10,10,9,6,2,1,2,8,6,21 to 35,Male,694.2,1,2018,10
9843,4,3,6,3,3,4,4,5,5,2,3,5,7,5,2,1,10,2,2,51 or more,Female,666.9,1,2018,10
9844,4,4,10,6,5,10,10,5,7,3,3,10,8,0,1,1,10,6,10,51 or more,Male,745.3,1,2018,10
9845,3,4,0,2,7,3,2,0,9,1,10,0,8,10,5,0,5,1,5,36 to 50,Female,592.0,0,2018,10
9846,0,0,10,10,10,1,2,5,5,4,1,10,4,10,10,0,3,8,9,36 to 50,Male,642.1,0,2018,10
9847,3,5,10,9,10,10,3,5,5,1,6,6,7,10,4,1,10,5,10,51 or more,Female,689.6,0,2018,10
9848,3,4,10,8,10,10,5,5,6,2,6,6,7,10,3,1,10,7,3,51 or more,Female,691.3,0,2018,10
9849,1,3,10,10,10,10,10,3,8,0,6,2,7,3,10,1,10,1,5,21 to 35,Female,696.4,1,2018,10
9850,2,5,3,2,5,5,2,5,9,3,10,3,6,10,0,1,5,10,10,51 or more,Male,678.3,1,2018,10
9851,3,4,2,10,4,10,8,2,5,8,4,5,7,0,1,0,10,6,7,20 or younger,Female,694.3,1,2018,10
9852,3,4,2,10,4,10,6,2,5,8,4,5,7,0,1,0,10,3,7,20 or younger,Female,685.8,1,2018,10
9853,1,2,1,10,6,5,3,2,7,1,3,4,7,0,1,1,10,2,6,51 or more,Male,658.4,0,2018,10
9854,3,1,8,10,10,10,4,3,9,3,3,2,7,0,1,1,2,5,5,21 to 35,Male,711.1,1,2018,10
9855,4,2,10,7,7,10,5,5,10,2,4,10,6,0,3,1,7,4,6,36 to 50,Female,714.5,0,2018,10
9856,2,4,7,6,10,1,4,4,6,8,5,2,7,0,1,1,10,8,3,21 to 35,Male,699.6,1,2018,10
9857,3,5,4,4,5,10,6,4,5,5,4,0,5,0,7,1,6,2,3,36 to 50,Female,641.2,0,2018,10
9858,2,3,7,7,4,5,3,0,7,5,4,3,8,0,5,1,7,2,5,21 to 35,Female,648.6,0,2018,10
9859,4,0,3,5,3,5,3,4,9,3,8,10,8,0,1,1,10,3,10,51 or more,Male,725.9,1,2018,10
9860,3,1,6,10,5,10,5,1,8,5,7,5,6,5,2,1,5,5,10,21 to 35,Female,710.0,1,2018,10
9861,3,2,5,10,6,10,6,1,8,5,7,4,6,5,2,1,5,5,10,21 to 35,Female,706.6,1,2018,10
9862,3,4,5,5,4,5,4,5,7,2,2,4,7,3,8,1,6,3,4,36 to 50,Female,656.5,1,2018,10
9863,3,3,5,5,10,5,3,5,6,1,5,0,6,0,6,1,8,1,9,36 to 50,Female,662.0,0,2018,10
9864,2,3,2,5,10,4,10,5,4,1,3,1,7,1,3,1,5,2,10,36 to 50,Female,661.8,0,2018,10
9865,1,5,5,7,8,8,4,3,6,6,7,10,7,0,1,1,8,1,4,21 to 35,Female,679.6,0,2018,10
9866,3,3,7,7,8,10,7,4,4,8,4,10,7,8,0,0,5,7,8,21 to 35,Female,685.8,0,2018,10
9867,4,0,10,10,7,2,9,5,3,1,2,0,8,0,0,1,10,0,10,51 or more,Female,699.2,0,2018,10
9868,4,1,10,6,9,2,1,5,2,0,7,0,8,0,0,1,6,0,10,51 or more,Female,678.1,0,2018,10
9869,5,3,6,4,10,10,3,3,5,3,7,4,6,4,1,1,2,1,1,51 or more,Male,660.7,0,2018,10
9870,3,3,10,10,10,10,4,4,1,2,4,5,7,0,3,1,10,6,5,36 to 50,Female,697.7,0,2018,10
9871,3,2,10,7,10,8,8,5,8,5,8,2,8,0,0,1,6,5,10,21 to 35,Female,746.3,1,2018,10
9872,5,3,6,4,6,10,10,3,8,5,10,5,6,10,8,0,10,10,7,20 or younger,Female,698.7,1,2018,10
9873,5,3,5,4,6,10,10,3,8,4,8,3,6,10,7,1,10,6,8,20 or younger,Female,701.7,1,2018,10
9874,2,2,2,3,0,3,5,5,7,5,4,5,9,2,1,0,10,4,3,21 to 35,Female,660.7,1,2018,10
9875,2,1,5,8,3,6,5,2,5,1,10,6,6,10,0,0,4,5,10,20 or younger,Female,649.4,0,2018,10
9876,5,2,7,10,10,10,8,5,5,6,3,5,7,0,3,1,4,6,5,51 or more,Female,731.5,1,2018,10
9877,5,5,0,5,5,5,2,5,9,7,10,4,5,10,3,0,5,4,10,20 or younger,Female,662.8,1,2018,10
9878,1,3,3,4,3,5,1,1,4,1,6,1,7,1,1,0,4,2,2,20 or younger,Male,596.1,0,2018,10
9879,3,1,0,1,5,4,3,1,2,0,8,1,6,10,1,0,6,0,1,21 to 35,Male,584.4,0,2018,10
9880,3,5,10,4,5,10,10,1,8,2,6,4,5,0,1,1,5,2,10,20 or younger,Male,679.0,0,2018,10
9881,4,3,6,5,2,7,8,0,7,2,6,1,7,6,4,1,8,3,8,21 to 35,Female,669.2,1,2018,10
9882,3,2,4,10,8,7,4,3,9,3,10,10,7,0,1,1,4,2,7,36 to 50,Male,721.0,1,2018,10
9883,4,5,10,7,6,10,4,5,8,1,9,10,6,3,5,1,10,10,5,21 to 35,Female,710.4,0,2018,10
9884,2,1,10,5,4,10,10,0,9,3,8,10,8,10,2,1,7,8,7,36 to 50,Male,715.7,1,2018,10
9885,3,2,4,10,2,2,3,0,7,2,7,8,7,0,2,1,10,4,7,36 to 50,Female,688.1,1,2018,10
9886,2,2,4,10,10,6,7,3,3,1,10,0,7,0,5,1,4,2,8,36 to 50,Female,671.7,0,2018,10
