;fruits_veggies;daily_stress;places_visited;core_circle;supporting_others;social_network;achievement;donation;todo_completed;flow;daily_steps;live_vision;sleep_hours;lost_vacation;daily_shouting;personal_awards;time_for_passion;weekly_meditation;age;gender;healthy_bmi;quest_year;sc_social;sc_stress;sc_fulfilment;sc_health
8135;1;3;8;6;10;3;3;3;6;0;5;0;9;6;7;3;0;4;21 to 35;Male;0;2018;54,44;50,25;19,77;57,25
8136;3;3;6;7;10;10;7;2;8;3;8;5;5;0;3;7;2;10;36 to 50;Male;0;2018;71,55;46,12;39,1;58,85
8137;4;5;3;3;8;6;1;3;6;5;1;0;7;0;7;8;2;9;21 to 35;Female;1;2018;54,03;60,1;28,91;60,51
8138;4;5;3;3;8;6;1;3;6;5;1;0;7;0;7;8;2;9;21 to 35;Female;1;2018;54,03;60,1;28,91;60,51
8139;3;0;0;1;5;2;1;5;7;5;10;10;7;10;0;4;8;6;21 to 35;Female;1;2018;24,25;37,93;72,71;56,37
8140;4;3;1;4;5;10;5;2;4;4;1;2;10;0;3;4;4;10;20 or younger;Female;1;2018;37,81;36,74;44,22;63,03
8141;0;4;0;4;0;1;0;0;0;0;2;0;5;10;0;2;0;1;21 to 35;Male;0;2018;29,72;48,48;24,06;18,17
8142;1;4;0;2;1;1;3;0;3;1;1;2;8;4;2;1;1;6;21 to 35;Female;1;2018;17,18;40,95;35,12;42,68
8143;3;1;6;3;3;4;2;0;9;7;2;2;8;0;0;10;1;8;51 or more;Female;0;2018;35,09;16,41;45,68;59,32
8144;2;3;3;2;10;1;2;1;4;2;4;1;5;7;4;2;1;4;36 to 50;Female;0;2018;42,88;53,85;30,77;39,76
8145;1;0;10;1;10;10;3;5;7;2;7;5;6;0;1;2;5;10;20 or younger;Male;1;2018;59,2;18,48;40,13;53,8
8146;1;4;3;10;6;8;5;2;3;2;8;5;6;2;4;10;4;4;36 to 50;Male;0;2018;69,02;54,68;37,63;40,34
8147;1;3;8;3;7;4;4;5;3;0;7;1;6;5;0;6;6;9;21 to 35;Female;0;2018;58,27;37,08;29,7;51,35
8148;3;1;5;8;7;8;10;5;6;3;8;5;7;2;2;2;1;9;20 or younger;Female;1;2018;61,88;31,3;41,83;60,05
8149;2;5;4;3;7;6;2;0;8;7;4;1;7;0;1;2;6;3;51 or more;Female;0;2018;39,38;47,05;50,97;44,72
8150;4;3;3;8;5;10;10;5;9;6;6;8;7;10;1;4;7;7;51 or more;Female;0;2018;55,58;54,85;73,9;53,95
8151;4;1;6;8;4;8;7;2;7;2;6;3;8;5;1;8;3;5;21 to 35;Female;1;2018;55,99;32,22;40,67;61,01
8152;4;4;10;4;0;5;6;0;3;2;6;0;6;0;3;8;1;10;21 to 35;Female;1;2018;45,35;48,42;21,58;73,95
8153;1;1;10;10;3;10;5;2;2;1;8;10;5;0;2;5;3;10;20 or younger;Male;1;2018;61,98;26,39;39,05;49,17
8154;4;2;5;4;5;10;5;3;10;4;10;4;7;0;6;5;2;8;36 to 50;Female;1;2018;50,84;52,53;41,76;76,94
8155;1;4;10;5;10;6;8;4;4;5;4;10;8;5;2;7;4;10;51 or more;Male;0;2018;59,98;43,78;56,73;52,1
8156;5;2;3;5;10;10;10;1;7;3;3;2;4;10;0;10;3;10;20 or younger;Male;1;2018;67,75;49,71;49,49;47,94
8157;4;2;2;5;4;10;3;2;8;4;7;1;6;0;2;6;9;7;51 or more;Female;1;2018;48,2;40,73;50,4;58,55
8158;2;4;5;4;4;10;1;2;6;2;4;7;7;0;1;2;3;3;20 or younger;Male;1;2018;49,18;39,92;36,48;43,2
8159;5;2;10;2;5;5;2;5;10;2;10;2;8;0;0;7;1;10;36 to 50;Female;0;2018;53,05;28,44;21,56;90,66
8160;1;2;10;3;7;5;5;1;5;4;4;3;8;10;2;5;1;4;21 to 35;Female;1;2018;43,72;42,71;44,18;47,98
8161;5;3;2;10;7;10;7;5;6;3;8;1;7;7;5;10;3;3;51 or more;Female;0;2018;77,65;64,75;34,71;58,73
8162;5;4;10;7;3;10;3;1;7;1;8;1;6;0;3;6;1;5;21 to 35;Female;1;2018;63,83;51,93;15,57;72,15
8163;2;1;5;4;3;6;3;1;3;5;1;4;8;3;2;7;4;5;21 to 35;Female;1;2018;37,07;26,71;49,15;42,88
8164;1;5;4;3;8;4;2;1;4;1;3;0;7;10;10;0;2;7;20 or younger;Female;0;2018;35,0;80,69;32,56;51,44
8165;2;1;1;3;2;5;10;5;5;1;10;3;7;0;1;10;4;10;51 or more;Male;0;2018;49,52;29,94;42,07;62,95
8166;0;4;1;5;8;10;2;4;1;4;6;5;6;0;8;6;2;0;21 to 35;Female;0;2018;66,89;65,15;33,61;26,85
8167;0;4;1;5;8;10;2;2;1;2;6;5;7;0;7;6;2;0;21 to 35;Female;0;2018;60,63;60,61;31,14;30,48
8168;4;2;10;5;3;7;2;3;7;5;4;2;8;0;1;6;8;4;21 to 35;Female;0;2018;49,35;27,8;43,81;61,72
8169;0;4;0;5;4;10;1;0;7;0;7;4;5;0;0;1;0;0;21 to 35;Female;1;2018;51,21;42,29;27,14;25,72
8170;4;2;5;2;5;5;3;0;4;4;7;4;7;0;6;7;2;10;21 to 35;Male;1;2018;33,94;48,6;39,06;74,32
8171;0;4;0;5;4;10;1;0;7;0;7;4;5;0;0;1;0;0;21 to 35;Female;1;2018;51,21;42,29;27,14;25,72
8172;3;1;9;3;10;3;1;0;1;1;3;1;7;0;1;3;3;4;36 to 50;Male;0;2018;47,12;19,56;21,12;49,15
8173;3;1;8;2;5;2;1;0;1;1;4;0;7;0;1;3;2;3;36 to 50;Male;0;2018;36,96;21,8;18,99;52,12
8174;1;3;7;7;4;8;1;5;7;2;7;5;5;8;2;4;4;6;21 to 35;Female;1;2018;60,83;48,97;38,81;43,06
8175;5;2;8;8;2;10;7;3;4;2;10;3;8;10;5;6;4;3;20 or younger;Female;0;2018;54,7;64,61;39,88;72,92
8176;4;1;2;6;7;6;1;2;4;5;7;3;8;4;1;2;4;4;20 or younger;Female;1;2018;39,71;33,34;44,7;55,39
8177;5;1;2;9;8;7;6;2;5;2;7;2;8;0;1;6;4;6;20 or younger;Female;1;2018;57,92;26,69;35,63;62,69
8178;2;2;10;10;10;10;5;2;10;10;7;2;7;0;6;6;3;7;20 or younger;Female;0;2018;67,95;43,85;53,53;59,03
8179;1;1;1;5;2;10;6;1;5;2;7;8;7;0;1;5;1;6;20 or younger;Male;1;2018;42,37;27,79;47,27;43,92
8180;3;4;2;5;7;10;3;2;3;0;10;0;8;10;4;3;1;2;21 to 35;Male;0;2018;51,96;72,05;24,56;57,76
8181;3;3;9;2;3;10;4;2;8;6;10;10;6;4;1;10;10;8;21 to 35;Female;1;2018;45,6;52,4;71,2;66,17
8182;1;4;4;4;2;5;2;1;7;2;6;1;8;10;5;2;1;4;21 to 35;Male;1;2018;29,94;64,14;37,68;54,19
8183;4;3;1;7;10;4;3;5;7;3;8;0;6;7;1;1;2;10;36 to 50;Female;0;2018;55,4;46,76;32,81;60,81
8184;3;1;10;3;1;10;3;0;5;10;8;1;7;0;0;3;4;5;36 to 50;Female;1;2018;34,37;30,26;53,46;61,3
8185;5;4;7;3;4;5;3;0;10;7;10;10;8;0;0;4;8;10;51 or more;Female;0;2018;24,64;44,47;69,22;85,67
8186;5;1;8;6;5;5;5;5;9;5;10;5;8;0;1;4;3;6;51 or more;Female;1;2018;52,57;27,83;41,67;78,12
8187;4;4;7;5;4;10;5;3;2;1;6;1;8;5;1;4;1;10;36 to 50;Female;1;2018;53,31;48,5;22,73;69,28
8188;1;4;5;1;7;10;2;5;8;2;2;0;7;5;4;2;0;3;21 to 35;Female;0;2018;59,16;52,98;24,75;39,59
8189;3;2;8;10;10;4;4;5;8;5;6;3;7;2;4;7;9;10;36 to 50;Female;1;2018;65,35;35,1;50,77;62,74
8190;2;5;4;5;10;10;8;1;6;6;8;3;7;0;1;6;9;5;36 to 50;Male;1;2018;58,98;54,06;60,03;49,07
8191;1;5;10;10;7;10;3;5;2;0;1;2;6;7;2;10;1;1;36 to 50;Female;0;2018;93,57;50,66;12,39;25,64
8192;2;2;5;3;10;5;2;3;5;3;2;5;8;0;1;6;5;7;51 or more;Male;1;2018;50,85;22,41;41,65;46,66
8193;1;2;5;10;10;10;3;2;2;2;4;5;7;4;1;4;4;3;21 to 35;Female;0;2018;67,97;31,37;38,13;29,03
8194;5;2;4;10;10;10;5;5;5;6;10;5;8;1;10;5;1;5;36 to 50;Female;1;2018;70,04;64,05;37,78;72,53
8195;4;3;3;4;2;5;3;2;3;1;7;0;5;5;1;6;2;4;21 to 35;Male;1;2018;48,67;50,04;23,59;52,27
8196;3;1;3;9;5;10;4;4;9;5;4;5;8;9;6;5;8;10;36 to 50;Female;1;2018;46,22;48,47;67,3;58,86
8197;3;5;2;5;10;6;1;1;5;8;9;1;7;5;0;10;0;1;51 or more;Female;0;2018;59,7;59,76;37,1;47,88
8198;3;1;4;4;5;6;5;5;6;1;4;7;7;10;3;7;4;7;21 to 35;Male;1;2018;49,93;42,99;48,24;51,93
8199;3;2;5;5;3;5;6;0;8;2;4;3;8;0;2;5;3;3;21 to 35;Female;1;2018;40,21;30,46;40,32;55,41
8200;2;2;5;5;8;10;5;5;4;4;5;3;8;0;2;5;2;5;21 to 35;Female;0;2018;65,15;31,77;34,5;47,25
8201;5;0;10;7;4;6;3;3;6;5;10;10;6;4;0;7;7;10;36 to 50;Male;1;2018;47,94;27,7;57,99;74,19
8202;5;4;10;10;6;10;4;0;5;3;2;0;7;0;3;6;4;0;36 to 50;Female;1;2018;70,8;45,38;24,35;51,36
8203;4;3;10;10;10;5;7;5;8;5;10;10;7;5;1;10;6;10;21 to 35;Male;1;2018;72,55;43,15;56,21;72,01
8204;2;2;10;10;10;10;10;5;6;10;4;10;6;0;0;5;8;10;21 to 35;Male;0;2018;74,25;24,79;75,68;42,45
8205;1;1;7;5;10;4;5;5;9;1;2;1;9;4;4;3;5;7;21 to 35;Female;1;2018;53,73;24,66;39,31;52,01
8206;2;2;6;3;3;6;0;5;4;1;8;0;6;8;1;5;1;10;36 to 50;Male;0;2018;48,39;41,8;22,05;59,81
8207;3;2;4;8;3;6;3;5;8;2;9;2;8;0;1;3;3;9;21 to 35;Female;1;2018;50,32;27,45;31,51;69,39
8208;5;3;10;8;10;6;7;5;9;6;9;5;7;1;2;9;6;10;21 to 35;Male;0;2018;72,41;42,06;48,29;78,2
8209;2;3;2;3;1;7;2;5;5;1;2;1;7;0;1;2;2;10;21 to 35;Female;1;2018;42,85;28,69;25,73;50,17
8210;3;4;5;10;10;10;10;5;9;3;6;5;7;0;0;10;3;10;21 to 35;Male;1;2018;85,72;36,11;41,05;56,25
8211;4;4;10;5;10;5;1;5;8;0;5;0;8;5;9;3;3;7;51 or more;Female;1;2018;61,16;63,92;17,0;76,24
8212;2;1;10;5;10;10;9;5;10;5;5;3;8;2;1;10;8;10;21 to 35;Female;0;2018;70,73;24,17;58,07;59,91
8213;2;3;3;4;10;3;0;5;2;1;3;0;8;0;10;2;1;10;21 to 35;Female;1;2018;49,08;50,77;15,55;60,28
8214;0;5;0;3;2;2;2;0;7;0;4;1;9;0;1;4;0;8;21 to 35;Female;0;2018;25,14;35,9;27,38;52,82
8215;2;4;2;4;2;6;2;0;8;3;5;10;7;0;4;3;1;0;36 to 50;Male;0;2018;35,13;50,78;45,86;44,03
8216;2;2;1;3;4;10;0;1;8;0;1;1;7;6;2;5;1;8;36 to 50;Female;1;2018;41,1;36,72;31,32;45,06
8217;0;3;5;6;3;4;1;0;6;3;2;2;7;4;6;10;1;6;21 to 35;Male;1;2018;43,43;46,23;35,47;42,54
8218;5;3;3;3;3;5;2;5;8;4;7;1;8;3;8;4;2;6;21 to 35;Female;1;2018;40,73;62,94;32,65;77,99
8219;2;2;10;10;8;9;4;5;6;4;3;3;6;0;1;7;7;7;21 to 35;Male;1;2018;79,33;22,95;39,53;42,24
8220;1;4;0;3;10;4;5;5;6;7;10;5;6;6;2;2;6;8;36 to 50;Female;1;2018;45,23;58,87;63,4;47,46
8221;2;4;2;2;0;2;1;0;5;1;2;1;8;10;1;4;0;3;36 to 50;Male;0;2018;21,88;49,99;31,91;46,24
8222;2;3;5;1;3;10;5;5;8;3;7;10;8;0;0;2;1;10;21 to 35;Male;0;2018;42,96;33,01;46,57;63,18
8223;3;3;10;5;6;10;5;4;9;4;9;7;7;0;2;10;9;6;51 or more;Female;1;2018;66,02;43,21;53,22;65,55
8224;3;2;4;9;4;8;3;5;8;0;4;1;8;2;1;2;1;5;36 to 50;Male;0;2018;60,87;25,28;21,2;52,58
8225;4;5;4;5;10;10;10;4;10;7;10;7;7;4;3;10;4;3;21 to 35;Female;0;2018;72,67;70,78;59,72;60,82
8226;0;5;1;3;2;2;0;0;3;2;1;10;6;5;10;0;0;0;21 to 35;Female;0;2018;24,07;73,8;42,1;27,87
8227;4;1;10;10;8;10;6;2;2;4;10;4;8;0;0;6;5;10;20 or younger;Male;0;2018;63,61;24,29;39,72;72,07
8228;2;1;1;5;2;5;1;3;0;0;1;0;8;4;0;0;0;5;21 to 35;Female;1;2018;36,0;18,72;19,59;37,76
8229;2;2;2;3;10;2;10;5;7;5;4;6;5;10;6;10;5;7;36 to 50;Male;1;2018;57,81;60,98;64,81;41,29
8230;1;0;1;3;1;10;3;5;4;1;3;1;7;10;1;2;2;7;21 to 35;Female;0;2018;40,19;31,31;39,04;37,29
8231;2;2;8;8;5;6;7;5;8;3;4;10;7;0;1;3;6;5;21 to 35;Male;0;2018;59,69;23,38;53,54;45,9
8232;4;2;10;10;10;10;5;5;9;5;9;2;7;0;1;10;6;10;21 to 35;Female;1;2018;82,44;30,93;39,66;71,23
8233;1;2;2;10;8;10;4;5;9;4;5;3;6;3;1;2;4;3;21 to 35;Female;1;2018;70,45;32,12;45,07;29,34
8234;2;3;10;10;2;4;7;5;5;5;2;1;7;0;2;10;1;5;21 to 35;Male;1;2018;72,19;28,2;28,13;46,69
8235;1;5;10;3;4;2;3;5;7;2;4;5;7;0;9;10;1;10;51 or more;Male;1;2018;55,88;59,03;25,83;66,56
8236;1;3;6;5;1;2;3;5;9;5;8;2;8;3;2;4;2;5;21 to 35;Female;1;2018;40,91;38,28;40,19;59,24
8237;1;3;6;9;8;10;6;5;5;2;6;4;7;0;1;8;2;4;21 to 35;Male;1;2018;82,12;32,53;29,22;39,36
8238;4;2;4;3;5;8;5;2;8;6;6;7;7;0;5;6;1;7;36 to 50;Female;0;2018;44,38;46,71;49,81;64,86
8239;4;2;4;3;6;10;5;5;6;5;3;3;8;0;4;10;2;3;21 to 35;Male;1;2018;65,0;40,94;36,62;53,0
8240;2;3;6;6;4;5;6;3;7;1;5;2;7;0;6;4;1;3;21 to 35;Female;1;2018;55,5;46,22;26,33;53,04
8241;2;2;10;10;10;10;4;5;10;3;8;2;7;0;1;2;1;4;21 to 35;Female;0;2018;80,82;26,51;25,85;53,13
8242;1;2;3;7;2;5;6;4;7;4;3;10;7;0;1;5;3;5;21 to 35;Male;0;2018;48,37;23,58;54,53;36,96
8243;2;3;5;4;6;8;8;2;9;6;7;10;6;0;1;8;7;7;21 to 35;Male;1;2018;52,16;40,97;69,92;50,44
8244;2;4;5;6;10;10;10;0;1;1;2;5;5;10;2;10;1;2;36 to 50;Male;0;2018;74,79;62,03;38,8;24,51
8245;3;3;4;8;8;7;5;3;5;2;5;4;7;4;3;4;3;6;21 to 35;Male;0;2018;59,7;44,93;36,9;50,72
8246;4;4;3;3;2;5;0;5;3;0;5;0;10;0;0;3;2;10;51 or more;Female;0;2018;37,63;31,11;14,38;74,79
8247;5;2;4;2;2;4;5;5;3;2;3;4;8;0;0;10;2;10;20 or younger;Female;1;2018;47,45;24,77;29,37;67,81
8248;3;1;10;7;8;8;3;5;7;4;10;3;7;0;3;10;1;1;21 to 35;Female;1;2018;79,32;34,33;24,91;59,04
8249;2;4;3;10;10;10;10;2;6;8;3;10;6;0;0;10;8;8;51 or more;Female;0;2018;71,89;38,54;75,31;33,3
8250;2;5;5;7;10;3;6;5;10;1;8;10;9;0;1;10;2;10;21 to 35;Female;1;2018;65,57;38,23;39,34;68,59
8251;5;3;10;5;6;8;2;5;3;1;10;0;8;0;1;5;3;10;21 to 35;Female;1;2018;61,8;37,62;12,96;84,68
8252;1;3;4;5;8;8;5;4;7;2;7;4;7;0;2;7;3;10;21 to 35;Male;1;2018;61,29;36,21;37,57;54,06
8253;1;3;10;5;7;8;6;4;7;2;6;4;7;0;2;6;2;10;21 to 35;Male;1;2018;64,61;32,93;32,54;58,33
8254;0;2;10;5;10;10;10;5;8;6;2;4;7;0;1;10;3;3;21 to 35;Female;1;2018;83,48;24,99;48,3;30,67
8255;2;2;3;4;10;4;3;2;5;4;10;10;6;4;1;2;4;10;36 to 50;Female;1;2018;39,41;39,82;56,78;56,15
8256;3;1;4;10;10;10;4;3;8;2;10;5;7;0;2;4;10;7;36 to 50;Female;1;2018;63,22;30,67;52,28;58,58
8257;4;1;3;4;9;5;7;2;8;4;8;5;6;1;1;7;7;7;51 or more;Female;1;2018;50,72;33,21;56,7;59,09
8258;5;3;10;7;3;5;1;5;6;1;10;3;8;0;2;10;2;10;51 or more;Female;1;2018;61,36;37,18;15,58;88,7
8259;4;2;10;5;7;10;2;1;3;1;3;4;9;0;0;3;3;10;20 or younger;Male;0;2018;48,79;20,34;27,42;67,81
8260;2;1;1;5;5;7;6;1;6;2;7;0;8;5;1;5;2;6;21 to 35;Male;1;2018;40,97;33,42;40,85;53,01
8261;1;4;3;4;5;8;2;2;5;2;8;10;8;10;3;5;1;3;36 to 50;Female;0;2018;41,97;63,3;47,89;47,43
8262;3;2;6;10;3;10;5;0;3;3;10;2;7;0;10;4;2;10;36 to 50;Male;1;2018;47,1;60,0;34,09;75,21
8263;4;2;6;4;3;3;2;4;4;2;5;4;9;4;0;6;2;4;51 or more;Female;1;2018;42,96;28,94;29,74;62,57
8264;4;2;10;6;5;5;3;5;7;1;8;2;8;0;1;7;6;10;21 to 35;Female;1;2018;57,65;26,14;28,4;78,93
8265;4;3;7;4;10;10;6;5;9;1;10;10;7;0;2;7;7;10;51 or more;Female;1;2018;66,91;43,75;48,02;73,94
8266;0;3;2;6;1;10;1;3;5;6;5;10;9;0;0;4;0;8;21 to 35;Female;0;2018;37,97;26,9;51,19;44,42
8267;3;1;0;0;5;8;7;4;5;6;5;5;7;6;5;6;6;9;21 to 35;Male;1;2018;35,14;51,83;66,77;55,12
8268;2;4;5;5;5;4;7;5;5;4;10;0;6;0;2;4;4;8;51 or more;Female;1;2018;56,36;47,65;34,79;60,39
8269;4;3;7;2;5;2;8;1;7;8;2;5;9;7;1;8;8;8;36 to 50;Female;1;2018;27,96;42,76;74,16;65,02
8270;5;3;8;9;7;8;9;1;8;5;3;8;7;10;2;7;8;10;21 to 35;Female;1;2018;52,55;51,89;71,01;63,08
8271;5;2;10;3;10;8;2;2;7;3;8;5;8;0;1;4;5;10;36 to 50;Female;1;2018;50,21;31,92;38,09;81,11
8272;1;2;4;7;3;9;9;5;8;2;10;1;7;0;0;10;1;2;20 or younger;Male;1;2018;73,68;31,85;30,79;47,06
8273;2;5;7;10;10;3;7;4;5;1;2;10;6;5;2;10;1;6;21 to 35;Male;1;2018;79,57;46,36;35,14;38,31
8274;2;5;7;4;10;5;2;4;5;1;7;10;6;0;3;10;2;10;21 to 35;Female;1;2018;67,59;49,74;30,18;58,47
8275;5;1;8;6;10;10;6;3;8;5;8;1;7;0;2;10;8;10;21 to 35;Male;1;2018;67,52;33,28;47,63;74,19
8276;3;2;4;10;4;7;2;3;7;4;8;3;7;1;1;3;3;3;21 to 35;Female;1;2018;55,45;32,15;36,58;51,91
8277;4;1;10;10;8;5;7;4;8;2;8;10;8;0;1;10;3;10;36 to 50;Female;1;2018;68,77;19,54;42,1;73,97
8278;0;4;3;3;2;4;0;1;2;0;7;0;7;0;4;5;1;6;21 to 35;Female;1;2018;37,1;46,8;17,58;49,91
8279;2;1;1;6;6;10;0;5;3;2;2;5;7;0;1;2;1;1;51 or more;Male;0;2018;60,91;21,09;27,16;27,04
8280;4;3;0;0;1;10;7;0;6;2;5;0;8;0;1;7;2;10;20 or younger;Female;0;2018;31,82;41,83;38,24;68,36
8281;3;2;8;4;3;6;2;1;5;0;3;2;6;5;0;6;3;4;21 to 35;Male;0;2018;49,14;32,08;27,01;47,51
8282;3;5;1;6;4;2;0;0;6;0;1;3;7;10;1;3;0;5;36 to 50;Female;0;2018;34,45;52,66;28,99;44,58
8283;1;2;3;1;1;3;3;0;1;1;1;1;7;0;10;3;0;10;36 to 50;Male;0;2018;20,75;48,37;27,46;54,53
8284;1;2;3;4;2;2;1;1;7;2;7;2;7;0;9;3;2;8;36 to 50;Female;0;2018;25,97;49,19;35,03;63,45
8285;3;1;4;10;10;7;10;5;7;10;5;10;8;3;0;10;8;10;51 or more;Female;0;2018;64,19;24,45;83,27;50,69
8286;3;5;2;2;5;5;2;0;8;3;5;0;8;2;1;3;1;2;21 to 35;Male;1;2018;36,41;50,32;30,92;54,52
8287;3;4;6;5;10;10;10;5;8;8;7;10;6;7;1;6;10;10;21 to 35;Male;0;2018;62,33;58,03;82,85;53,8
8288;4;4;4;4;4;8;5;5;5;3;2;3;7;2;7;4;1;3;21 to 35;Female;0;2018;58,18;60,8;28,89;52,26
8289;3;2;7;4;5;5;4;3;0;3;7;3;7;0;1;2;6;8;36 to 50;Female;0;2018;43,09;31,04;37,04;59,3
8290;3;1;6;1;10;5;3;1;2;2;3;2;10;0;0;5;3;10;21 to 35;Male;0;2018;37,08;14,37;33,05;64,66
8291;2;2;2;7;10;7;2;2;7;5;1;4;9;5;1;5;1;9;51 or more;Female;0;2018;48,07;26,61;46,71;46,38
8292;5;5;10;1;2;6;0;0;5;1;10;0;8;0;1;10;2;5;21 to 35;Female;1;2018;44,64;53,24;13,01;85,71
8293;2;3;3;3;3;2;3;2;5;3;1;7;7;7;8;3;1;9;36 to 50;Male;0;2018;26,15;57,83;47,27;53,06
8294;3;3;3;3;3;10;3;2;5;1;1;7;7;7;7;3;1;9;36 to 50;Male;0;2018;38,03;59,92;41,13;54,02
8295;5;2;8;10;10;8;3;5;8;8;10;2;8;0;1;3;8;10;21 to 35;Female;1;2018;62,43;32,01;50,97;77,83
8296;3;4;4;8;8;10;3;5;3;0;6;2;6;0;10;2;1;7;21 to 35;Female;1;2018;71,17;66,45;14,3;56,91
8297;2;5;4;6;10;10;3;2;1;2;7;3;6;7;8;6;3;3;20 or younger;Male;1;2018;66,08;82,4;31,27;44,36
8298;2;2;10;10;10;3;10;5;8;8;10;10;8;0;2;10;8;10;36 to 50;Female;0;2018;66,36;30,17;71,28;67,33
8299;5;3;5;5;10;3;5;5;2;5;7;3;7;1;5;8;4;5;51 or more;Female;1;2018;63,66;52,56;34,05;63,86
8300;4;3;10;5;4;10;6;3;7;2;3;3;8;4;5;10;3;10;36 to 50;Female;1;2018;59,77;49,01;34,88;72,21
8301;3;0;7;0;3;10;0;0;7;1;10;0;8;10;0;0;0;7;21 to 35;Male;1;2018;23,98;37,27;32,16;72,39
8302;5;3;2;1;2;5;1;1;8;1;10;4;8;0;3;8;3;10;20 or younger;Male;1;2018;28,68;47,83;33,81;87,79
8303;2;4;6;4;3;7;5;5;9;2;10;1;8;10;3;7;3;5;21 to 35;Female;1;2018;52,5;64,23;38,17;66,35
8304;3;3;5;2;3;2;3;5;5;1;6;2;6;0;7;3;0;5;36 to 50;Female;1;2018;47,02;52,28;18,05;61,14
8305;4;5;6;2;3;1;0;2;1;3;1;10;8;10;2;10;2;4;36 to 50;Female;0;2018;35,82;58,76;40,72;52,66
8306;3;4;3;4;3;6;5;1;2;1;5;2;6;5;6;5;0;5;21 to 35;Female;0;2018;45,19;65,88;26,42;52,53
8307;3;2;6;5;2;8;2;2;5;3;9;1;7;0;4;4;1;5;21 to 35;Female;1;2018;46,14;43,25;26,2;64,99
8308;3;3;4;4;5;8;3;2;7;2;2;2;8;8;9;2;0;8;36 to 50;Male;0;2018;38,46;64,96;35,4;62,04
8309;2;1;5;5;2;5;3;5;9;1;9;1;7;1;1;3;2;5;21 to 35;Male;1;2018;49,2;25,46;27,64;59,6
8310;2;2;10;10;8;5;8;3;7;2;10;3;7;3;1;9;2;7;21 to 35;Female;1;2018;72,31;32,62;33,15;62,41
8311;2;2;10;10;8;5;8;3;7;2;10;3;7;3;1;9;2;7;21 to 35;Female;1;2018;72,31;32,62;33,15;62,41
8312;3;3;7;3;5;5;1;2;3;3;4;1;7;5;5;7;1;1;21 to 35;Female;0;2018;50,58;54,34;24,43;50,3
8313;5;1;3;10;6;6;0;0;4;2;5;1;10;10;1;5;5;10;21 to 35;Male;1;2018;33,28;33,03;41,79;72,25
8314;4;2;0;2;7;3;5;5;6;2;7;5;7;4;0;2;6;10;51 or more;Female;1;2018;37,64;35,3;49,2;62,59
8315;2;2;10;10;8;5;8;3;7;2;10;3;7;3;1;9;2;7;21 to 35;Female;1;2018;72,31;32,62;33,15;62,41
8316;1;4;3;5;3;5;10;5;2;8;5;10;9;0;2;3;2;10;21 to 35;Female;0;2018;39,05;39,67;63,35;52,54
8317;1;3;3;10;7;5;3;2;2;6;7;5;5;0;2;7;3;3;21 to 35;Male;1;2018;63,95;40,08;41,94;30,49
8318;3;2;10;5;10;6;10;5;9;4;5;5;7;1;3;10;1;6;36 to 50;Female;1;2018;77,04;35,12;39,02;58,73
8319;2;2;0;1;0;4;0;0;0;1;3;0;4;5;0;0;1;0;51 or more;Female;0;2018;28,54;39,48;24,81;23,76
8320;3;1;10;6;2;6;6;2;8;2;10;3;7;0;3;3;2;3;21 to 35;Male;1;2018;49,12;33,62;32,65;67,91
8321;1;5;0;4;5;10;5;2;5;3;5;5;6;5;5;6;2;10;51 or more;Female;1;2018;48,36;67,39;46,39;45,92
8322;1;2;6;8;4;10;5;5;9;1;6;1;8;0;1;10;1;8;36 to 50;Female;1;2018;71,82;23,59;25,45;54,75
8323;5;2;6;10;6;5;4;4;8;3;3;10;9;0;1;8;3;10;36 to 50;Female;0;2018;57,13;19,86;43,91;69,43
8324;3;1;5;4;3;3;4;0;7;2;4;1;8;0;1;0;2;7;51 or more;Female;1;2018;26,39;19,07;35,72;61,49
8325;3;1;0;4;10;4;3;3;5;3;5;1;6;10;1;2;3;7;36 to 50;Female;1;2018;43,85;40,36;43,87;44,2
8326;1;5;0;3;1;2;1;0;2;1;2;10;8;10;10;0;0;5;21 to 35;Male;0;2018;11,34;79,78;46,36;46,84
8327;1;5;6;10;8;10;6;3;3;3;1;5;8;10;10;10;1;10;36 to 50;Male;0;2018;68,16;76,45;40,99;48,49
8328;2;1;8;4;2;4;5;0;8;2;9;2;6;0;0;3;3;7;21 to 35;Male;0;2018;36,16;23,7;38,25;62,38
8329;4;3;3;3;10;10;5;3;3;3;4;1;6;0;2;2;1;5;51 or more;Female;0;2018;62,92;43,43;26,06;46,81
8330;1;1;7;10;10;10;5;1;5;6;5;10;7;3;2;9;2;2;36 to 50;Female;1;2018;70,14;30,44;55,23;32,05
8331;3;3;3;7;6;10;6;4;5;4;8;7;6;10;5;6;3;6;36 to 50;Male;1;2018;59,3;68,9;52,34;51,72
8332;3;3;10;4;4;5;2;2;3;4;3;3;7;2;1;5;2;3;21 to 35;Female;1;2018;50,35;35,04;29,32;49,95
8333;1;4;4;3;1;4;1;1;1;1;5;7;4;4;10;3;3;0;20 or younger;Female;1;2018;38,51;76,49;34,55;34,5
8334;3;2;9;10;10;3;10;5;4;8;5;5;7;0;1;6;6;8;36 to 50;Female;1;2018;69,16;25,38;55,82;52,39
8335;3;3;2;5;6;10;1;3;6;7;3;6;7;4;1;7;2;5;36 to 50;Male;0;2018;53,68;42,63;49,5;41,92
